,post_id,text,time,image,video,likes,comments,shares,post_url,reactors
38,4765908573461868,Anyone interested for data science and digital marketing certification course with internship with 100% job placement,2021-05-23 07:15:30,,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4765908573461868/,
39,4765576190161773,"Online work from home 🔵
TIME. :flexible timings (part-time/full time)
income. :4000/- to 6000/- per week.
AGE. : any age
Edu. :10th to any degree
Work. : Work from home
Staff, Fresher, Students,
Experienced persons etc...
YOUNGSTERS PREFERRED
❌NO CONSULTANCY
❌NO MLM
❌NO NETWORK MARKETING
𝗜𝗳 𝘆𝗼𝘂 𝗮𝗿𝗲 𝗶𝗻𝘁𝗲𝗿𝗲𝘀𝘁𝗲𝗱 𝘀𝗮𝘆 Directly message me

Yes!!!!!!!!!",2021-05-23 04:16:10,https://m.facebook.com/photo/view_full_size/?fbid=490425582281671&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867498648998289%3Amf_story_key.4765576190161773%3Atop_level_post_id.4765576190161773%3Atl_objid.4765576190161773%3Acontent_owner_id_new.100039426995570%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX8_2Ah1pelOGOfF%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100039426995570%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621723570%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4765576190161773%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4765576190161773/,
40,4765256506860408,"A beginner friendly introduction to Python lists:

YOUTUBE.COM
Introduction to Lists in Python - Tutorial",2021-05-23 01:27:38,https://i.ytimg.com/vi/3POG3mjKpuE/maxresdefault.jpg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4765256506860408/,
41,4765147523537973,"Mustafa Elrefaay
22 May at 19:03 ·

#_Let’s_talk_business

💡For a reputable company leading in LOGISTICS field, we’re seeking to hire a critical position and here is:

✅ Data Analyst ✅

📌And what will he do? Briefly,📌

📍Establish KPIs to measure the effectiveness of business decisions
📍Create presentations and reports based on recommendations and findings
📍Create reports for internal teams and/or external clients
📍Collaborate with team members to collect and analyze data
📍Use graphs, infographics and other methods to visualize data
📍Structure large data sets to find usable information
📍Work with a team of analysts and other associates
📍Interpret data & analyze results to provide ongoing reports and dashboards process information
📍Translate their findings of trends, wrong data entries, into easy-to-understand reports, dashboards & presentations for management to get a clear picture of the department’s operations and ways to improve them.

📌And what we need?📌

🔗Computer science graduated is highly recommended, on other hand any relevant graduation are welcomed,
🔗High level Microsoft Excel user
🔗2 to 4 years of experience needed
🔗Coding skills in languages such as SQL, Python
🔗Analytical and problem-solving skills
🔗Experience with statistical software
🔗Knowledge of data gathering, cleaning and transforming techniques,

🗡Work condition: 5 Settlment, and we have another branch in Dokki, Friday is off, flexible shift & location,

🗡It will be our pleasure receiving your resume to define an appointment to discuss more about the upcoming process, over this mail:

Ahmedelrefai@yahoo.com

Good luck isa 😊",2021-05-23 00:34:19,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4765147523537973/,
42,498122030240565,"Welcome to the Big Data, Data Science, Data Mining & Statistics group!

We have a very diverse group of people with many different backgrounds and skills. Take advantage of this diversity by asking questions and learning from one another. We also have two threads for learning resources, one for online courses and one for books. Have fun and learn heaps! - Henrik Nordmark - Data Scientist

Ground rules:

Any posts that are advertisements will be deleted and will be grounds for banishment from the group. You can however post genuine job postings provided you are not a recruiter.

If you wish to share information about a free educational resource such as new course on Coursera, edX or Udacity that you plan to sign up for or have taken in the past that is perfectly ok. You can also share about books, blog posts and podcasts that you have found useful so long as it is not self-promotion. Use common sense when sharing with the community.

Wishing you all the best in your data science journey!",2013-01-25 17:25:26,,,199,1,10,https://m.facebook.com/groups/bigdatastatistics/permalink/498122030240565/,
43,4765145526871506,,2021-05-23 00:33:32,https://m.facebook.com/photo/view_full_size/?fbid=4058109974279086&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867593194654137%3Amf_story_key.4765145526871506%3Atop_level_post_id.4765145526871506%3Atl_objid.4765145526871506%3Acontent_owner_id_new.100002403707564%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX831ZuDjmNoZGsG%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100002403707564%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621710212%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4765145526871506%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4765145526871506/,
44,4764782813574444,"**Datascience**

Training, Interview support or worksupport. Can contact: +91 9948083737.",2021-05-22 21:54:15,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764782813574444/,
45,4764616776924381,"Artificial Intelligence In
Python: Build 6 AI Projects
Learn Artificial Intelligence
with Python. Create
Advanced Artificial
Intelligence (AI) Applications
with Python
#AI #python #free #udemy
#course #deeplearning
#machinelearning
#artificialintelligence
#artificialintelligence
#datascience #algorithms

#freebies link

https://www.udemy.com
/course/artificial-intelligence
-in-python-/?couponCode=AI
_FREE

UDEMY.COM
Artificial Intelligence In Python: Build 6 AI Projects",2021-05-22 20:44:27,https://img-b.udemycdn.com/course/480x270/4061712_1624.jpg?secure=v5x4Vi-hSyNO-LlIyI6LaA%3D%3D%2C1621782249,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764616776924381/,
46,4764601446925914,"MEDIUM.COM
A Subscription Management software that Processes, Authorizes, and Bills in Real-Time.",2021-05-22 20:38:18,https://miro.medium.com/max/1200/1*IL2cPB1HulN3SUkEqhT9pw.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764601446925914/,
47,4764549736931085,"Build 10 Real World Machine Learning Projects, Step by step guide to build any Machine Learning Project !

https://www.udemy.com/course/machine-learning-projects-for-beginners-in-python/?couponCode=MAY_SALE

Build 10 Real World Machine Learning Projects, Step by step guide to build any Machine Learning Project !

https://www.udemy.com/course/machine-learning-projects-for-beginners-in-python/?couponCode=MAY_SALE

UDEMY.COM
Machine Learning Projects for Beginners: Work on 10 Projects",2021-05-22 20:17:07,https://img-c.udemycdn.com/course/480x270/3837086_8d31_3.jpg?Expires=1621781156&Signature=Vl8N6vLr8R22Nm9DXc-M-iegGM1HN2PjIHRkP9d3m3t5V0toHWjpVr00W3LiZRJ~hkbphK~k9LnJHcJpUcFRbt1KzLwRZISq3j4VlGfEhm14rKHj6HD6sa9TdNndT2-L~QVgf3n~TfKFBLWoeB~1CRal5gYN-wYHKNMitho5eJKN69YrrJHlkM-90Z4CmD44yAEZPqoZom2eD80Z3OKvuNwIY8ouZVbCqNvzPwWy5B-B4bhvapnonfGptIzNgxgl5CH~zRq4e9ud7nWlvKAAhY10g5wRuMWn~5A0CPP5IMARV8OjY2e2gQIoXGCfKHzC8yTZJDjN1KwBaEzUcM4oiA__&Key-Pair-Id=APKAITJV77WS5ZT7262A,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764549736931085/,
48,4764416353611090,"SHIV1367.COM
Home Automation Using Google Assistant",2021-05-22 19:27:04,https://shiv1367.com/wp-content/uploads/2021/03/Blynk-Application-3.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764416353611090/,
49,4764123220307070,"https://www.fiverr.com/share/4X1Kal

FIVERR.COM
Yagnikbhargav: I will web scraping for any type site for $10 on fiverr.com",2021-05-22 17:19:40,"https://fiverr-res.cloudinary.com/images/t_main1,q_auto,f_auto,q_auto,f_auto/gigs/106953008/original/dcbd9aa42586337533a6b601cdfca2bbb77c3af4/web-scraping-for-any-type-site.jpg",,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4764123220307070/,
50,4763577850361607,Anyone Interested in Data Science Certification course with 100% job assistance.,2021-05-22 12:40:51,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763577850361607/,
51,4763519793700746,"JobsForHer
21 May at 05:35 ·

Digital intelligence combined with human ingenuity — that’s EXL Health for you!

A company that is transforming the health care system through their technology and analytic-enabled solutions.

If you are an aspiring woman in technology with 4-8 years’ experience, apply now to open positions at EXL Health!

Start your journey here: https://bit.ly/3ozTbpC

#JobsForHer #StartRestartRise #EXLService #EXLHealth #Careers #JobsForWomen #CareerOpportunities #womenprofessionals #womenintech #womenleaders #careersforwomen #jobsearch #hiring #jobsindia #JobsinNoida #techjobs EXL Service",2021-05-22 12:07:17,https://scontent.fhyd14-2.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/188953207_2918337128389447_1917981391320409893_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=uMd8qOSrVfoAX-aPEwy&_nc_ht=scontent.fhyd14-2.fna&tp=14&oh=f4772d5d51c7b2a56a4fe137b32b3533&oe=60CF6104,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763519793700746/,
52,4763424700376922,"UDEMY.COM
Build Spark Machine Learning and Analytics (5 Projects)",2021-05-22 11:12:35,https://img-c.udemycdn.com/course/480x270/3321866_4765_4.jpg?Expires=1621745950&Signature=g1xtQ5mZutME1bZhrd4NBN7iOexDK-Zj0D2yECrVVYud~faS-ST64wvWFHhCtIhUTpPcLlkWA9~J0ylqPtdefMqrhJUCQdgH6V6WgDkwYsiNP4bcxlqC6IznNAI8VELTHG4trvl6M2HhAwyZuVSoymWuxim~bTzWEY4UrrYuEiWZUJClq7rR~Y9zhG9c9C~jls5TUy5dY~qKn9CVoPdW-UZPwHPat7Q6wMeMU3r8-8RJFdYsxO-yHe3twgj5QOrWpeT-zhZ6zGLKm-iwdfTJeuRyJghfQ0yClr0RAt1ZYBjqSHAJMowwJBxEgh4VmpX-gllBbXV8bJR6efY98vScBA__&Key-Pair-Id=APKAITJV77WS5ZT7262A,,1,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763424700376922/,
53,4763347337051325,"Ever wonder how you can create a modern-stylish word cloud. Using 'stylecloud' package we can create stylistic WordClouds.

stylecloud is a Python package that leverages the popular word_cloud package, adding useful features to create truly unique word clouds that are stylistic including gradients and icon shapes.

To learn, how to create these stylish word clouds, check out the article.

MEDIUM.COM
Text Mining: Extracting and Analyzing all my Blogs on Machine Learning",2021-05-22 10:33:55,https://miro.medium.com/max/512/1*3IeMxQV2j9QmatdEzJij1A.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763347337051325/,
54,4763130330406359,"At time you have to stop calling police they make it worse.

Alden
22 May at 01:45 ·

#firstpicchallenge",2021-05-22 08:52:00,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763130330406359/,
55,4763123803740345,هل في كورس كامل مجانا ل data engineer,2021-05-22 08:48:47,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4763123803740345/,
56,4762907380428654,"INTERNSHIP OPPORTUNITY!!!!
We are providing 3 month course and 3 month internship in Data Science Domain and help you with placement after that for details WhatsApp/call 8089784219",2021-05-22 07:07:26,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762907380428654/,
57,4762897710429621,"Go get him .....you know where he is !!!! Cowards hide when their reality doesnt fit the real world !!

Alden posted a video to the playlist #firstpicchallenge.
22 May at 00:24 ·

#firstpicchallenge",2021-05-22 07:02:24,,https://video.fhyd14-1.fna.fbcdn.net/v/t42.1790-2/190064447_475097863558853_8704345085854381361_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=OZ6_tV6sAsMAX8krbzj&_nc_rml=0&_nc_ht=video.fhyd14-1.fna&oh=44f0faf81fc392d72cfc03dde4e62e0e&oe=60ABD843,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762897710429621/,
58,4762874863765239,"Hats off to that helping tendency of the cyclist...it keeps the world ...alive

Alden
22 May at 00:45 ·

#firstpicchallenge",2021-05-22 06:50:22,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762874863765239/,
59,4762434550475937,"Amazing Ideas for daily life! x

Wolfgang 4
21 May at 09:47 ·",2021-05-22 02:59:42,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762434550475937/,
60,4762412357144823,k,2021-05-22 02:48:38,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762412357144823/,
61,4762244110494981,,2021-05-22 01:23:13,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4762244110494981/,
62,4761792920540100,"Artificial Intelligence In
Python: Build 6 AI Projects
Learn Artificial Intelligence
with Python. Create
Advanced Artificial
Intelligence (AI) Applications
with Python
#AI #python #free #udemy
#course #deeplearning
#machinelearning
#artificialintelligence
#artificialintelligence
#datascience #algorithms

#freebies link

https://www.udemy.com
/course/artificial-intelligence
-in-python-/?couponCode=AI
_FREE

UDEMY.COM
Artificial Intelligence In Python: Build 6 AI Projects",2021-05-21 22:13:38,https://img-c.udemycdn.com/course/480x270/4061712_1624.jpg?Expires=1621700429&Signature=jBYiz4XR8lUwj6cr0hF96UtXL1TBX99g162CrYSgSf4HdV~4HdONRChroP6CtqpYqf~zfhY5LmnWvQMGo5mFkbv3vFEbJcnFMkE2pkzpwGhw4dR7cIwM7QVXzIqL~qtOzYbdull8HNiOPFpmyYD6Q4JyJegchVFX2wkFUHASAYSDGBx4JF749jKdbTU9Xxdj-diV2Gp5f7gcBvOb-QtxDRqxR6TxPRYNx6pKsQg5v72kRQLHlwW1MIY~znBJT1QVsth6thNKo1cQUzYezbyQxeCyyBWrNB9Sk0MIAwGiB8c-bSPCljW1Dp9LLpyPoz3JP-8Q94ptv22VUbDUEVXQQg__&Key-Pair-Id=APKAITJV77WS5ZT7262A,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761792920540100/,
63,498122030240565,"Welcome to the Big Data, Data Science, Data Mining & Statistics group!

We have a very diverse group of people with many different backgrounds and skills. Take advantage of this diversity by asking questions and learning from one another. We also have two threads for learning resources, one for online courses and one for books. Have fun and learn heaps! - Henrik Nordmark - Data Scientist

Ground rules:

Any posts that are advertisements will be deleted and will be grounds for banishment from the group. You can however post genuine job postings provided you are not a recruiter.

If you wish to share information about a free educational resource such as new course on Coursera, edX or Udacity that you plan to sign up for or have taken in the past that is perfectly ok. You can also share about books, blog posts and podcasts that you have found useful so long as it is not self-promotion. Use common sense when sharing with the community.

Wishing you all the best in your data science journey!",2013-01-25 17:25:26,,,199,1,10,https://m.facebook.com/groups/bigdatastatistics/permalink/498122030240565/,
64,4761685197217539,"REGISTRATION IS OPEN!

Bio 202 Bioinformatics - Sequence Analysis (ipak-edu.org)
Instructor: Dr. James Lyons-Weiler

Time Tuesdays 1:00PM-3:00PM

Amaze and astound your friends and family!

Imagine if you could analyze any DNA, RNA or protein sequence and run analyses on it to determine its likely identity, function, structure, relationships to other nucleotide sequences. If it's an RNA sequence, what is its likely structure? If it's DNA, does it encode a protein? Does the protein have a likely special function, or cellular location? Does the protein have conserved domains? If it's a viral or bacterial protein, does it have any immunogenic epitopes? If so, what are they, and do they match human proteins in a manner that might lead to pathogenic priming? Plus much, much more.

Nearly 100% of ""Homework"" is done IN-CLASS w/instructor guidance.

Syllabus
Course Description: This course will provide an introduction to some of the important fundamental skill sets in Bioinformatics. In-depth description of methods and algorithms will provide background and hands-on experience with software will provide practical experience. Concepts and approaches to DNA and amino acid sequence alignment, homology, conserved domain identification, phylogenetic inference, array-based transcriptomics, quantitative PCR analysis and peptide identification searches will be presented. Basic computing skills are required.

Learning Outcomes:
Students will
*Understand molecular biology of genes, transcription and translation beyond central dogma
*Search biological databases containing sequences, clinical, and structural information
*Retrieve information from these biological databases
*Perform structure/function analysis of biological molecules
*Perform DNA/protein sequence alignment and analysis
*Identify homologs and conserved domains
*Perform a basic phylogenetic inference from a multiple sequence alignment
*Identify differentially expressed genes in a microarray data set
*Be able to interpret the output of a quantitative RT-PCR experiment
*Understand peptide identification search algorithms given proteomics profiles
*Be able to detect structure in small RNAs

Time Tuesdays 1:00PM-3:00PM

Required Materials: Students will make extensive use of computers and the internet. PC software to be used includes various web applications.

Recommended Text(s): Recommended readings will be sent each week. The book that most closely parallels our in-class experiences is David Mount’s Bioinformatics: Sequence and Genome Analysis. However, every student of Biotechnology should get and read a copy of Campbell & Heyer’s Discovering Genomics, Proteomics and Bioinformatics.

Directed Study: Data analysis using web-based database searches, sequence analysis, protein structure analysis, phylogenetic trees, transcriptomics, proteomic peptide identification, qPCR. Interpretation of current journal articles involving bioinformatics and QA/QC.

Teaching Methods:
Emphasis on learning by doing – directed exercises in 1)use of a variety of web applications, 2) interpretation of results from those applications, 3) in-class/take-home exercises that build on past experiences, 4) in-class quizzes and exams.

The assignments and content will rely on web-based tutorials and specific assignments from bioinformatics web-sites. The tools and resources for bioinformatics are generally free to the public. They lend themselves to exploration, so students are encouraged to ask and seek answers for impromptu questions.

Course Plan:
1 Beyond the Central Dogma Course Overview.
Lecture on transcription, translation, alternative splicing, RNA editing, post-translational modification. Find splice variants (isoforms) of sequences with the same gene name in Genbank. Homework Assignment #1

2 Overview of Bioinformatics Resources.
General description of bioinformatics resources, introduction to NCBI, Genbank, Pubmed, Nucleotide, Protein Identify a gene of interest related to a disease or disease state of interest to the student. Find the nucleotide sequence in the Nucleotide database. Find the protein sequence in the Nucleotide entry and in the Protein database. Homework Assignment #2

3 BLAST Searching sequence databases.
Performing BLAST comparisons between two sequences. BLASTing one sequence against a chosen database In-class/take-home exercise. BLAST a sequence of interest against Nucleotide database @ NCBI and BLAST 2 Sequences. Homework Assignment #3

4 Pairwise Sequence Alignment
Principles of sequence alignment algorithm In-class/take-home exercise with alignment of two sequences. Homework Assignment #4

5 Studying Your Sequence Open Reading Frames and the Conserved Domain Database In-class/take-home exercise of finding open reading frames in nucleotide sequences using ORF, and finding conserved domains in protein sequences via the CDD. Homework Assignment #5

6 Identifying Immunogenic Epitopes in Pathogen Proteins

7 Identifying Potentially Autoreactogenic Epitopes in Pathogen Proteins

8 Conserved Domains Conserved Domain Database part 2 and Homologene
In-class/take-home exercise on identification of conserved domains in amino acid coding sequences and finding homologs. Homework Assignment #6

9 Phylogenetic Inference ClustalW multiple sequence alignment tools.
Tools for estimating phylogenetic trees. Derive a multiple alignment and a phylogenetic tree for homologs of the student’s sequence of interest.
Homework Assignment #7

10 Transcriptomics with Microarrays 1 The Basics Read an overview on transcriptomics with microarrays. None.

11 Transcriptomics with Microarrays 2
Normalization/Transformation; Identifying Differentially Expressed Genes Implement a simple analysis comparing gene expression in two clinical groups using a web application. Homework Assignment #8

12 Quantitative
PCR Interpretation of qRT-PCR results Given qRT-PCR output, perform interpretation of Delta CT values. Homework Assignment #9

13 Proteomics
Peptide identification Mass-spec profile peptide identification/Mascot/Sequest/X-Tandem/Consensus Perform an online peptide fingerprint search Homework Assignment #10

14 Small RNAs
Computational Analysis of Small RNAs Use web tools to predict small RNA structure/function Homework Assignment #11

15 Summing it All Up

See you in class!

Please share w/anyone who you know would like to learn how to dig into biological sequence data.

https://ipak-edu.org/bio-202-bioinformatics---sequence-analysis/

IPAK-EDU.ORG
Bio 202 Bioinformatics - Sequence Analysis",2021-05-21 21:28:08,https://ipak-edu.org/ws/resized-images/4951d385aa4645c1afb4cf5b40c9c894/ipakedulogo-no-background-2.png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761685197217539/,
65,4761640350555357,"✅Together business representatives from the US 🇺🇸, Japan 🇯🇵, Malaysia 🇲🇾 and Taiwan 🇹🇼 are going to hold a Data Economy Online Forum on May 27th (Thursday).

✅The entrepreneurs in the field of transportation and logistics will share the cutting-edge business solutions based on data application. Through this event, we hope to encourage the networking between prospective business partners.

✅Moreover, there will be a follow-up registration of business matchmaking in June which the participants may further explore the business opportunities with each other. 🌏🤜🤛

✴️New Market, New Opportunity
Data Application Forum on Transportation/Logistics
👉[DATE] May 27 (Thurs) 10:00-11:30am (GMT+8)
👉[VENUE] Webex Meeting
👉[REGISTRATION] https://seminars.tca.org.tw/D15s00164.aspx

Looking forward to your participation! 😃",2021-05-21 21:10:50,https://m.facebook.com/photo/view_full_size/?fbid=10224942598493091&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867644742561055%3Amf_story_key.4761640350555357%3Atop_level_post_id.4761640350555357%3Atl_objid.4761640350555357%3Acontent_owner_id_new.1259733549%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX-izItMa0Cq0-Tr%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A1259733549%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621611650%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4761640350555357%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761640350555357/,
66,4761601340559258,,2021-05-21 20:55:57,https://m.facebook.com/photo/view_full_size/?fbid=3978091605631745&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&__tn__=%2Cg,,0,1,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761601340559258/,
67,4761600750559317,"*#Today's video/ Presentation Topic under Programming Languages 🔥🔥 very Important for All #Coder's, #Programmer's & #DataScientist's As well ❤️❤️🤗🤗*

_*#Introduction to Programming Paradigms| #Programmingparadigms |#Programminglanguag |#Coding | #DataScience:-*_

link👇🏻

YOUTUBE.COM
#Introduction to Programming Paradigms|#Programmingparadigms|#Coding|#Programming|#Datascience:-",2021-05-21 20:55:41,https://i.ytimg.com/vi/zAwLieajCWc/hqdefault.jpg,,0,0,1,https://m.facebook.com/groups/bigdatastatistics/permalink/4761600750559317/,
68,4761418467244212,"URGENTLY HIRING FOR MNC BPO
POSITION- DATA ANALYST.
EXPERIENCE - MINIMUM 2 YEARS IN RELAVANT PROFILE.
GRADUATION MANDATORY.
1) Must have atleast 2-3 years of hands on experience in data analytics tools – R, Python, Spark, Hive
2) Knowledge of data viasualization tool like Tableau.
3) Knowledge of Abinitio will be an added advantage
4) Must have hands on experience in working with large volumes of data
5) Good analytic and problem solving skills
6) Good communication skills
7) Working schedule: 6 days a week, general shift
*THIS IS 7 MONTH PROJECT*
WORK FROM HOME.
CTC- AS PER LAST SALARY AND INTERVIEW UPTO 60K PM.
WTSP CV ON AND WRITE DATA ANALYST
7208723976",2021-05-21 19:43:15,,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761418467244212/,
69,4761141143938611,"For more information, like and follow AI Patasala’s page
Register for a free demo session: https://aipatasala.com/register-free-webinar-demo

AI Patasala
21 May at 10:55 ·

AI Patasala’s Python Training in Hyderabad is in collaboration with expert trainers who are having a wealth of expertise in Python industry. This Python course is an apt choice for both working professionals and job seekers who wish to build their career in the field of programming.
Register for a free demo session: https://aipatasala.com/register-free-webinar-demo
.
.
.
.
#aipatasala #python #pythonprogramming #pythonprojects #pythonlearning #pythontraining #datascience #datascientist #machinelearning #ml #deeplearning #artificialintelligence #ai #learning #webinar #followforfollowback #follow #follow4followback #followｍe #followersinstagram #followforfollowbackinstantly #likesforlike #likesforlike #likes #likesforfollow #likes4likesback #instagood #instagram #instadaily #insta",2021-05-21 17:48:46,https://scontent.fhyd14-1.fna.fbcdn.net/v/t1.6435-9/188850726_141898891259567_9024321600943379828_n.png?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=TBn9sS_0uggAX8d2wDx&_nc_ht=scontent.fhyd14-1.fna&oh=265e50d8c9690e026c6d6668a676ae39&oe=60CF8222,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761141143938611/,
70,4761127277273331,https://statmodeller.com/events/spss-apr-21/,2021-05-21 17:43:18,https://m.facebook.com/photo/view_full_size/?fbid=4415608438489981&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=qid.6965867644921274322%3Amf_story_key.4761127277273331%3Atop_level_post_id.4761127277273331%3Atl_objid.4761127277273331%3Acontent_owner_id_new.100001226066866%3Apage_id.484618291590939%3Asrc.22%3Astory_location.6%3Astory_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Atds_flgs.3%3Aott.AX8yvD3RtwRotV6C%3Apage_insights.%7B%22484618291590939%22%3A%7B%22page_id%22%3A484618291590939%2C%22page_id_type%22%3A%22group%22%2C%22actor_id%22%3A100001226066866%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A657%2C%22publish_time%22%3A1621599198%2C%22story_name%22%3A%22EntGroupMallPostCreationStory%22%2C%22story_fbid%22%3A%5B4761127277273331%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%7D&__tn__=%2Cg,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4761127277273331/,
71,4760681690651223,"Announcement! The course you needed for the summer is here! Kickstart or fast-track your journey into ""Data Analysis Using Python"" in this Summer Learning Bootcamp 2021 by team Codilytics! They will be teaching, guiding, and mentoring you one-on-one right from scratch and get a 50% discount using my referral code
Use Referral Code- ""115""
Register Now- ""https://www.codilytics.com/courses/data-analysis-with-python/data-analysis-with-python.html?fbclid=IwAR2vgzyuo2bFP3Kilkt5yiT-Rl4Dsn8jo-cdhww-N5jqnxdB51njSigYEGs""

CODILYTICS.COM
Data Analysis with Python",2021-05-21 14:12:41,https://www.codilytics.com/data analysis using python (1).png,,0,0,0,https://m.facebook.com/groups/bigdatastatistics/permalink/4760681690651223/,
